state_code,dist_code,court_no,court_historical_median_resolution,pending_cases_count
17,27,2,680.0,6017
17,27,13,350.0,50956
17,28,2,675.0,9652
17,29,1,189.0,205751
17,29,2,690.0,8993
17,29,4,565.0,9217
17,29,15,403.0,48409
17,29,18,564.0,24583
17,30,13,376.0,48913
17,31,1,181.0,176807
17,31,2,662.0,10660
17,31,15,403.0,48431
17,31,17,371.0,57320
17,32,1,192.0,196236
17,32,2,683.5,6822
17,32,3,527.0,201408
17,32,8,256.0,82050
17,33,1,180.0,175912
17,35,1,183.0,211796
17,35,2,654.0,5045
17,35,7,371.0,98994
17,36,2,780.0,104
17,38,7,597.0,67373
18,1,1,167.0,238654
18,1,2,625.0,84293
18,1,9,663.0,37896
18,2,1,183.0,213316
18,2,2,412.0,128286
18,2,5,317.0,114572
18,2,8,433.0,57346
18,2,9,456.0,54006
18,3,1,182.0,216429
18,3,2,410.0,128456
18,3,7,736.0,42616
18,3,9,441.0,54985
18,3,11,460.0,64963
18,4,1,75.0,4183
18,4,2,412.5,128108
18,4,6,1071.0,10782
18,6,2,408.0,128832
18,6,3,391.0,306711
18,6,4,304.0,146239
18,6,6,412.0,87512
18,6,7,656.0,57386
18,7,1,181.0,173703
18,9,1,155.0,248519
18,9,5,312.0,115877
18,10,5,601.0,48686
18,11,1,157.0,247814
18,11,5,356.0,104576
18,11,8,292.0,76748
18,11,9,428.0,55921
18,12,4,391.0,116571
18,13,1,175.0,228958
18,13,2,411.0,128386
18,13,5,406.0,93400
18,15,1,163.0,243338
18,15,2,470.0,114090
18,16,1,168.0,237309
18,16,2,419.0,126833
18,16,3,379.0,313872
18,16,8,369.0,65799
18,17,1,220.0,154184
18,18,2,414.0,127747
18,18,4,376.0,121440
18,18,6,493.0,75106
18,18,8,376.0,64850
18,18,10,450.0,48559
18,19,1,183.0,213722
18,19,7,465.0,85795
18,21,2,689.0,21940
18,21,4,322.0,139807
18,22,1,288.0,101759
18,23,1,168.0,237840
18,23,5,291.0,120723
18,23,7,471.0,84989
18,24,1,177.0,224753
18,24,2,446.0,119923
18,25,1,435.0,35552
18,25,4,325.0,138635
18,25,5,1200.0,9410
19,1,1,288.0,99919
19,1,2,362.0,138996
19,1,3,538.0,179055
19,2,3,582.0,123767
20,1,4,311.0,143874
20,1,5,290.0,121017
20,1,6,433.0,84168
20,1,8,464.0,52770
20,2,6,587.0,55011
20,2,8,483.0,49482
20,2,11,448.0,66682
20,3,8,247.0,83434
20,3,9,1071.0,16345
20,5,2,475.0,112905
20,5,4,415.0,110617
20,5,6,609.0,49564
20,5,7,460.0,86427
20,6,2,568.0,94955
20,6,4,306.0,145582
20,6,11,489.0,60460
20,9,3,392.0,306094
20,9,6,393.0,90378
20,10,1,220.0,151022
20,10,3,519.0,213616
20,10,4,369.0,123611
20,11,4,320.0,140464
20,11,5,568.0,56627
20,11,7,460.0,86428
21,1,2,362.0,139156
21,1,3,288.0,374149
21,1,8,375.0,65049
21,2,2,433.0,123498
21,5,1,166.0,239967
22,1,1,183.0,213490
22,1,4,415.0,110362
22,1,8,448.0,55504
22,1,9,625.0,41036
22,2,1,183.0,213494
22,2,5,410.0,92599
22,2,6,507.0,72379
22,2,7,556.0,73189
22,3,1,183.0,212184
22,3,6,671.0,40583
22,3,9,578.0,44883
22,4,1,183.0,213167
22,4,4,448.0,95228
22,5,1,183.0,213495
22,5,6,516.0,70771
22,5,9,605.0,42786
22,6,1,183.0,213498
22,6,6,816.0,26853
22,6,7,565.0,72155
22,6,11,544.0,52617
22,8,1,183.0,213501
22,8,7,593.0,68137
22,8,8,469.0,51875
22,8,10,655.0,33751
22,9,1,183.0,213332
22,9,3,469.0,258144
22,10,1,183.0,213174
22,10,3,506.0,232108
22,10,5,441.0,85964
22,11,1,183.0,213502
22,11,5,412.0,92172
22,12,1,183.0,213503
22,12,3,469.0,258145
22,13,1,183.0,213504
22,13,5,429.0,88664
22,14,1,183.0,213506
22,14,6,533.0,67720
22,14,7,829.0,31158
22,14,8,457.0,53857
22,15,1,183.0,213507
22,15,4,416.0,110000
22,15,5,451.0,83350
22,16,1,183.0,213508
22,17,1,183.0,213512
22,17,5,439.0,86571
22,18,3,469.0,258210
22,18,6,509.0,71986
22,19,1,183.0,213513
22,19,7,554.0,73736
22,19,9,652.0,38658
22,19,10,621.0,36304
22,19,11,743.0,20762
22,21,1,183.0,213514
22,21,3,476.0,253081
22,23,1,183.0,212853
22,23,3,492.0,245598
22,23,4,416.0,109793
22,23,5,410.0,92787
22,23,7,635.0,61085
22,24,1,183.0,213336
22,24,3,470.0,257446
22,24,5,500.0,71902
22,26,1,183.0,213518
22,26,3,501.0,237153
22,26,7,552.0,73977
23,1,1,151.0,251266
23,1,2,360.0,139679
23,1,3,293.0,371086
23,1,4,306.0,145465
23,2,1,151.0,251360
23,2,2,354.0,141169
23,2,3,377.0,314840
23,2,4,546.0,20484
23,3,1,164.0,242929
23,3,2,369.0,137357
23,3,3,317.0,352935
23,3,4,225.0,180872
23,3,5,246.0,134223
23,3,6,395.0,90105
23,3,7,417.0,92225
23,4,1,157.0,247900
23,4,2,366.0,137987
23,5,1,151.0,251267
23,5,2,356.0,140606
23,6,1,151.0,251205
23,6,2,417.0,127140
23,7,1,158.0,247291
23,7,2,378.0,134944
23,7,3,302.0,364123
23,7,4,409.0,112394
23,8,1,168.0,238400
23,8,2,360.0,139680
23,9,1,151.0,250755
23,9,2,362.0,139157
23,9,3,343.0,336084
23,9,4,345.0,131489
23,10,1,151.0,251206
23,10,2,414.0,127750
23,10,3,391.0,306610
23,10,4,223.0,181566
23,11,1,151.0,251239
23,11,2,355.0,140918
23,11,3,283.0,378179
23,11,4,419.0,108408
23,11,5,291.0,120658
23,12,1,155.0,248457
23,12,2,402.0,130139
23,13,1,152.0,250277
23,13,2,354.0,141153
23,13,3,289.0,373612
23,13,4,305.0,146038
23,14,1,152.0,250592
23,14,2,354.0,141072
23,14,3,312.0,356898
23,14,4,243.0,172215
23,14,5,232.0,138791
23,14,6,329.0,102042
23,14,7,472.0,84911
23,15,1,151.0,251268
23,15,2,408.0,128866
23,15,3,286.0,376126
23,15,4,225.0,180721
23,15,5,333.0,110347
23,16,1,151.0,250831
23,16,2,359.0,139828
23,16,3,282.0,378906
23,16,4,232.0,177278
23,16,5,232.0,138833
23,16,6,355.0,97209
23,16,7,481.0,83714
23,16,8,251.0,82772
23,17,1,156.0,248066
23,17,2,360.0,139541
23,17,3,282.0,378562
23,17,4,309.0,144644
23,18,1,154.0,249229
23,18,2,456.0,117636
23,18,3,306.0,361318
23,18,4,235.0,176196
23,18,5,229.0,139917
23,18,6,414.0,87287
23,19,1,152.0,250235
23,19,2,359.0,139939
23,19,3,287.0,374812
23,19,4,231.0,177801
23,19,5,302.0,118175
23,19,6,362.0,96006
23,20,1,159.0,246668
23,20,2,358.0,140019
23,20,3,283.0,378017
23,20,4,264.0,162512
23,20,5,225.0,141437
23,20,6,334.0,101069
23,20,7,395.0,95357
23,20,8,376.0,64851
23,21,1,153.0,250185
23,21,2,354.0,141184
23,21,3,282.0,378384
23,21,4,369.0,123432
23,21,5,224.0,141731
23,22,1,151.0,251361
23,22,2,394.0,131828
23,22,3,282.0,378894
23,23,1,161.0,245093
23,23,2,408.0,128896
23,23,3,282.0,378915
23,23,4,305.0,146127
23,23,5,300.0,118701
23,23,6,329.0,102031
23,23,7,381.0,97466
23,24,1,161.0,245767
23,24,2,395.0,131459
23,24,3,395.0,304619
23,24,4,231.0,177802
23,24,5,316.0,114855
23,24,6,343.5,99258
23,24,7,368.0,99464
23,24,8,410.0,60460
23,25,1,157.0,247754
23,25,2,374.0,136013
23,25,3,295.0,369142
23,25,4,223.0,181653
23,25,5,263.0,129031
23,25,6,398.0,89747
23,26,1,160.0,246218
23,26,2,400.0,130403
23,26,3,282.0,378907
23,26,4,241.0,173323
23,26,5,291.0,120724
23,27,1,151.0,250697
23,27,2,367.0,137624
23,27,3,282.0,378388
23,27,4,315.0,142013
23,27,5,337.0,109225
23,28,1,168.0,236216
23,28,2,358.0,140272
23,28,3,282.0,378896
23,28,4,232.0,177279
23,28,5,224.0,141652
23,28,6,401.0,89219
23,29,1,151.0,251207
23,29,2,362.0,138930
23,29,3,305.0,361548
23,29,4,226.0,180407
23,29,5,1085.0,14450
23,30,1,151.0,251362
23,30,2,385.0,133645
23,30,3,312.0,356899
23,30,4,310.0,144060
23,30,5,224.0,141716
23,31,1,151.0,251363
23,31,2,354.0,141077
23,31,3,392.0,306387
23,32,1,151.0,251240
23,32,2,369.0,137262
23,32,3,283.0,377878
23,32,4,235.0,176125
23,32,5,224.0,141736
23,32,6,328.0,102136
23,32,7,460.0,86457
23,32,8,249.0,83095
23,33,1,151.0,251057
23,33,2,368.0,137501
23,33,3,383.0,311464
23,34,1,157.0,247690
23,34,2,412.0,128164
23,34,3,377.0,314716
23,35,1,154.0,249189
23,35,2,354.0,141185
23,35,3,290.0,373391
23,35,4,231.0,177944
23,35,5,241.0,135723
23,35,6,417.0,86868
23,36,1,153.0,249859
23,36,2,354.0,141151
23,36,3,283.0,378018
23,36,4,305.0,145952
23,36,5,356.0,104578
23,37,1,151.0,251091
23,37,2,358.0,140195
23,37,3,310.0,358186
23,37,4,231.0,178092
23,37,5,310.0,116338
23,38,1,151.0,251364
23,38,2,418.0,126906
23,38,3,302.0,364331
23,38,4,313.0,143181
23,38,5,292.0,120454
23,38,6,336.0,100642
23,38,7,462.0,86210
23,39,1,157.0,247621
23,39,2,361.0,139425
23,39,3,282.0,378908
23,39,4,305.0,146160
23,39,5,268.0,127516
23,39,6,330.0,101799
23,39,7,368.0,99399
23,40,1,154.0,249380
23,40,2,359.0,139973
23,40,3,289.0,373950
23,40,4,225.0,180873
23,40,5,225.0,141531
23,40,6,335.0,100757
23,40,7,463.0,86053
23,41,1,151.0,251299
23,41,2,426.0,125094
23,41,3,404.0,298984
23,41,4,244.0,171711
23,42,1,151.0,250986
23,42,2,354.0,141154
23,42,3,291.0,372121
23,42,4,302.0,147250
23,42,5,332.0,110531
23,43,1,151.0,251367
23,43,2,355.0,140797
23,43,3,282.0,378921
23,43,4,225.0,180874
23,43,5,224.0,141718
23,43,6,329.0,102069
23,43,7,379.0,97767
23,43,8,364.0,66527
23,44,1,151.0,251270
23,44,2,354.0,141155
23,44,3,282.0,378897
23,45,1,151.0,251271
23,45,2,360.0,139543
23,45,3,283.0,378019
23,45,4,241.0,172898
23,45,5,233.0,138475
23,45,6,401.0,89220
23,45,7,390.0,96003
23,46,1,151.0,251369
23,46,2,359.0,139835
23,46,3,289.0,373951
23,46,4,223.0,181567
23,46,5,292.0,120581
23,46,6,328.0,102143
23,47,1,151.0,251419
23,47,2,354.0,141186
23,47,3,282.0,378900
23,47,4,223.0,181661
23,47,5,298.0,119040
23,48,1,151.0,250853
23,48,2,707.0,35854
23,48,3,304.0,362026
23,48,4,306.0,145467
23,49,1,163.0,243596
23,49,2,420.0,126563
23,50,1,153.0,249655
23,50,2,403.0,129877
23,50,3,407.0,297554
24,1,2,408.0,128885
24,1,3,518.0,216693
24,1,4,557.0,38014
24,2,2,477.0,112599
24,2,3,495.0,243827
24,2,4,483.0,75279
24,3,2,644.0,80822
24,3,4,306.0,145587
24,4,2,358.0,140167
24,4,4,235.0,176067
24,4,5,413.0,91925
25,1,1,156.0,248051
25,1,5,224.0,141684
25,1,6,335.0,100799
25,1,9,350.0,62785
25,1,10,403.0,52059
25,2,1,158.0,247278
25,2,6,342.0,99515
25,2,7,449.0,87974
25,2,8,309.0,74089
25,2,9,364.0,61529
25,2,11,668.0,27190
25,2,12,406.0,80873
25,2,14,353.0,46568
25,3,1,169.0,235471
25,3,2,359.0,139880
25,4,1,286.0,108243
25,4,2,355.0,140944
25,4,3,379.0,313297
25,5,1,151.0,251112
25,5,2,360.0,139683
25,6,1,156.0,248042
25,8,1,151.0,251019
25,9,1,161.0,245474
26,1,1,183.0,213823
26,1,3,514.0,221578
26,1,4,427.0,105063
26,2,1,183.0,213709
26,2,2,689.0,21564
26,2,3,512.0,223657
26,2,4,432.0,102846
26,3,1,183.0,213825
26,3,3,512.0,223743
26,4,1,151.0,251113
26,4,4,469.0,84938
26,5,1,151.0,251147
26,5,4,475.0,80577
26,6,1,151.0,251148
26,6,4,415.0,110533
26,6,5,597.0,49934
26,7,1,151.0,251184
26,8,1,151.0,251087
26,8,2,693.0,20004
26,8,3,493.0,245108
26,8,4,415.0,110651
26,8,7,552.0,74011
26,9,1,152.0,250387
26,9,4,467.0,86314
26,10,1,151.0,250690
26,10,2,412.0,128254
26,10,4,305.0,146041
26,11,1,152.0,250388
26,11,2,673.0,14974
26,11,4,305.0,146072
27,1,1,183.0,213619
27,1,3,510.0,226577
29,1,1,156.0,248107
29,1,2,610.0,86741
29,1,3,287.0,374813
29,1,4,230.0,178438
29,1,5,228.0,140351
29,1,6,329.0,102052
29,1,7,381.0,97378
29,1,8,257.0,81897
29,1,9,425.0,56220
29,1,10,311.0,59806
29,1,11,364.0,77595
29,1,12,405.0,80881
29,1,14,351.0,46729
29,1,15,406.0,48256
29,1,16,322.0,46043
29,1,17,381.0,56306
29,1,18,359.0,34068
29,1,19,378.0,40899
29,1,20,1138.0,6838
29,1,22,177.0,27290
29,1,23,319.0,15527
29,1,25,433.0,13228
29,2,1,155.0,248534
29,2,2,355.0,140799
29,2,3,439.0,277670
29,2,5,233.0,138435
29,2,6,328.0,102149
29,2,8,498.0,45932
29,2,10,722.0,29063
29,2,11,357.0,78542
29,2,12,408.0,80537
29,2,16,1787.5,470
29,2,17,564.0,39907
29,2,19,476.0,30479
29,2,23,414.0,13359
29,2,24,568.0,17939
29,2,25,845.0,6990
29,2,26,470.0,16218
29,2,27,1174.5,1676
29,3,1,161.0,245536
29,3,2,354.0,141179
29,3,3,282.0,378566
29,3,4,224.0,181499
29,3,5,225.0,141340
29,3,6,336.0,100586
29,3,7,402.0,94387
29,3,8,251.0,82773
29,3,9,350.0,62827
29,3,10,335.0,57625
29,3,11,360.0,78141
29,3,12,411.0,80061
29,3,13,350.0,51021
29,3,14,332.0,47910
29,3,15,426.0,46776
29,3,16,351.0,43672
29,3,17,371.0,57260
29,3,19,362.0,42642
29,3,20,374.0,29342
29,3,21,298.0,28137
29,3,22,195.0,26065
29,3,24,541.0,18497
29,4,1,151.0,251049
29,4,2,373.0,136131
29,4,3,282.0,378567
29,4,4,223.0,181662
29,4,6,336.0,100507
29,4,7,390.0,96116
29,4,8,697.5,21408
29,4,9,1446.0,4855
29,4,10,369.0,54757
29,4,11,357.0,78477
29,4,12,405.0,80882
29,4,13,361.0,50106
29,4,14,341.0,47370
29,4,15,567.0,36047
29,4,16,653.0,19679
29,5,1,153.0,249680
29,5,3,282.0,378568
29,5,4,223.0,181548
29,5,5,290.0,121059
29,5,6,328.0,102134
29,5,7,380.0,97559
29,5,8,280.0,78398
29,5,9,343.0,63480
29,5,10,325.0,58430
29,5,11,363.0,77685
29,5,12,408.0,80465
29,5,13,609.0,32526
29,5,14,333.0,47877
29,5,15,592.0,33728
29,5,17,389.0,55481
29,5,18,454.0,29408
29,5,19,367.0,42081
29,5,20,377.0,29239
29,5,22,189.0,26476
29,5,23,301.0,16036
29,5,24,591.0,17428
29,5,25,422.0,13449
29,5,26,470.0,16227
29,5,27,469.0,12932
29,5,28,602.0,7207
29,5,29,515.0,8939
29,6,1,155.0,248515
29,6,2,358.0,140030
29,6,3,282.0,378909
29,6,4,232.0,177369
29,6,6,329.0,101958
29,6,7,368.0,99442
29,6,8,258.0,81668
29,6,9,344.0,63471
29,6,10,318.0,59041
29,6,11,410.0,71349
29,6,12,410.0,80253
29,6,13,375.0,48983
29,6,14,335.0,47760
29,6,15,407.0,48100
29,6,16,330.0,45342
29,6,17,384.0,56056
29,6,18,359.0,34061
29,6,19,459.0,33065
29,7,1,162.0,244451
29,7,2,354.0,141171
29,7,3,287.0,374948
29,7,4,238.0,174830
29,7,5,225.0,141341
29,7,6,333.0,101272
29,7,7,530.0,77283
29,7,8,274.0,79298
29,7,9,365.0,61424
29,7,10,316.0,59208
29,7,12,406.0,80756
29,7,13,350.0,50957
29,7,14,339.0,47480
29,7,15,402.0,48495
29,7,17,372.0,57246
29,7,19,368.0,41905
29,7,20,396.0,28535
29,7,21,296.0,28220
29,7,22,178.0,27248
29,7,23,318.0,15564
29,7,24,478.0,20062
29,7,25,420.0,13504
29,7,26,470.0,16237
29,8,1,162.0,245038
29,8,2,402.0,130106
29,8,3,285.0,376380
29,8,4,245.0,171244
29,8,5,227.0,140834
29,8,6,335.0,100926
29,8,7,380.0,97531
29,8,8,274.0,79299
29,8,9,350.0,62878
29,8,10,326.0,58373
29,8,11,357.0,78520
29,8,12,447.0,74492
29,8,13,397.0,47265
29,8,14,399.0,43738
29,8,15,402.0,48504
29,8,16,331.0,45315
29,8,17,424.0,52042
29,9,1,151.0,251050
29,9,2,432.0,123538
29,9,3,282.0,378923
29,9,4,223.0,181569
29,9,5,224.0,141726
29,9,6,598.0,52119
29,9,7,368.0,99400
29,9,8,256.0,82095
29,9,10,344.0,56939
29,9,11,364.0,77471
29,9,12,411.0,80062
29,9,13,408.0,46338
29,9,14,344.0,47170
29,9,15,407.0,48121
29,9,16,329.0,45441
29,9,17,371.0,57322
29,9,18,392.0,32350
29,9,19,366.0,42127
29,9,20,595.0,20956
29,9,22,185.0,26816
29,9,23,301.0,16023
29,9,24,469.0,20281
29,9,25,439.5,13102
29,9,26,499.0,15570
29,9,27,418.0,13953
29,10,1,156.0,248021
29,10,3,291.0,372645
29,10,4,231.0,177903
29,10,5,224.0,141727
29,10,6,329.0,102004
29,10,7,700.0,49158
29,10,8,394.0,62486
29,10,9,366.0,61297
29,10,10,317.0,59148
29,10,11,363.0,77725
29,10,12,407.0,80550
29,10,13,374.0,49019
29,10,15,407.0,48070
29,10,16,375.0,41645
29,10,17,379.0,56532
29,10,18,516.5,26912
30,1,1,183.0,211623
30,2,1,184.0,181395
31,1,1,181.0,217708
31,2,1,161.0,245109
32,1,1,161.0,245161
33,1,2,394.0,131673
33,2,2,354.0,141180
